Value.CombinedEyesConvergenceDistance,Value.CombinedEyesConvergenceDistanceValidity,Value.CombinedEyesGazeDirectionNormalized.x,Value.CombinedEyesGazeDirectionNormalized.y,Value.CombinedEyesGazeDirectionNormalized.z,Value.CombinedEyesGazeOrigin.x,Value.CombinedEyesGazeOrigin.y,Value.CombinedEyesGazeOrigin.z,Value.CombinedEyesOpenness,Value.CombinedEyesPupilDiameter,Value.CombinedEyesPupilPositionInSensorArea.x,Value.CombinedEyesPupilPositionInSensorArea.y,Value.LeftEyeGazeDirectionNormalized.x,Value.LeftEyeGazeDirectionNormalized.y,Value.LeftEyeGazeDirectionNormalized.z,Value.LeftEyeGazeOrigin.x,Value.LeftEyeGazeOrigin.y,Value.LeftEyeGazeOrigin.z,Value.LeftEyeOpenness,Value.LeftEyePupilDiameter,Value.LeftEyePupilPositionInSensorArea.x,Value.LeftEyePupilPositionInSensorArea.y,Value.RightEyeGazeDirectionNormalized.x,Value.RightEyeGazeDirectionNormalized.y,Value.RightEyeGazeDirectionNormalized.z,Value.RightEyeGazeOrigin.x,Value.RightEyeGazeOrigin.y,Value.RightEyeGazeOrigin.z,Value.RightEyeOpenness,Value.RightEyePupilDiameter,Value.RightEyePupilPositionInSensorArea.x,Value.RightEyePupilPositionInSensorArea.y,Value.Time
0,FALSE,0.056121826,0.145568848,0.987747192,-4.282165527,0.805435181,-34.53352356,0,0,0,0,0.047241211,0.141372681,0.988815308,32.09312439,0.960159302,-32.82217407,1,3.199325562,0.540442646,0.549880743,0.062194824,0.1484375,0.986953735,-29.2011261,0.699447632,-35.70587158,1,3.384887695,0.44118768,0.588167429,23075
0,FALSE,0.053741455,0.148574829,0.987426758,-3.158401489,0.89743042,-34.49253845,0,0,0,0,0.042709351,0.142272949,0.988891602,32.14978027,0.995788574,-32.81990051,1,3.24130249,0.539127171,0.548537374,0.061859131,0.153198242,0.986251831,-29.15135193,0.825012207,-35.72387695,1,3.277359009,0.43931815,0.582985163,23081
0,FALSE,0.049636841,0.141204834,0.988723755,-1.739517212,1.001785278,-34.42362976,0,0,0,0,0.041046143,0.143569946,0.98878479,32.24624634,1.028503418,-32.82467651,1,3.208618164,0.536060512,0.547190189,0.056533813,0.139297485,0.988632202,-29.05903625,0.980316162,-35.70895386,1,3.386917114,0.436891913,0.579447329,23093
0,FALSE,0.059112549,0.144515991,0.987731934,-1.42086792,1.009811401,-34.41654968,0,0,0,0,0.049087524,0.145431519,0.988143921,32.27975464,1.012954712,-32.83096313,1,3.185195923,0.533692956,0.547466755,0.067337036,0.143753052,0.987304688,-29.04559326,1.007247925,-35.71627808,1,3.331069946,0.434708476,0.577846229,23104
0,FALSE,0.059112549,0.144515991,0.987731934,-1.42086792,1.009811401,-34.41654968,0,0,0,0,0.049087524,0.145431519,0.988143921,32.27975464,1.012954712,-32.83096313,1,3.185195923,0.533692956,0.547466755,0.067337036,0.143753052,0.987304688,-29.04559326,1.007247925,-35.71627808,1,3.331069946,0.434708476,0.577846229,23110
0,FALSE,0.053878784,0.14125061,0.988494873,-2.135574341,1.014480591,-34.44793701,0,0,0,0,0.043380737,0.141693115,0.988952637,32.30264282,0.984008789,-32.82347107,1,3.186981201,0.533749163,0.54894793,0.062072754,0.140884399,0.988067627,-29.01805115,1.038253784,-35.71598816,1,3.353363037,0.43453002,0.577187896,23116
0,FALSE,0.05241394,0.14906311,0.987426758,-5.046432495,0.979797363,-34.5904541,0,0,0,0,0.047698975,0.152786255,0.987091064,32.32629395,0.917999268,-32.8366394,1,3.220779419,0.532238245,0.549758077,0.055450439,0.146682739,0.987625122,-29.00593567,1.01940918,-35.71481323,1,3.326446533,0.43507278,0.576955438,23126
0,FALSE,0.051651001,0.149734497,0.987365723,-6.733413696,0.940933228,-34.66642761,0,0,0,0,0.041992188,0.149612427,0.987838745,32.32499695,0.861221313,-32.83009338,1,3.227416992,0.533125222,0.552149713,0.057159424,0.149795532,0.987060547,-29.0058136,0.986373901,-35.71356201,1,3.376831055,0.434855342,0.577732563,23138
0,FALSE,0.051651001,0.149734497,0.987365723,-6.733413696,0.940933228,-34.66642761,0,0,0,0,0.041992188,0.149612427,0.987838745,32.32499695,0.861221313,-32.83009338,1,3.227416992,0.533125222,0.552149713,0.057159424,0.149795532,0.987060547,-29.0058136,0.986373901,-35.71356201,1,3.376831055,0.434855342,0.577732563,23143
0,FALSE,0.054382324,0.148834229,0.987350464,-8.056518555,0.895736694,-34.72427368,0,0,0,0,0.041290283,0.149780273,0.987854004,32.32737732,0.806427002,-32.82897949,1,3.299194336,0.533071101,0.554111242,0.061172485,0.148330688,0.987030029,-29.00830078,0.942077637,-35.70758057,1,3.287490845,0.434263378,0.579366207,23150
0,FALSE,0.05178833,0.160552979,0.985656738,-9.661636353,0.790161133,-34.80421448,0,0,0,0,0.037475586,0.154190063,0.987319946,32.30679321,0.7081604,-32.83439636,1,3.099685669,0.534534812,0.556634724,0.058380127,0.163482666,0.984802246,-29.03147888,0.82800293,-35.71336365,1,3.213424683,0.435454637,0.581183374,23162
0,FALSE,0.05178833,0.160552979,0.985656738,-9.661636353,0.790161133,-34.80421448,0,0,0,0,0.037475586,0.154190063,0.987319946,32.30679321,0.7081604,-32.83439636,1,3.099685669,0.534534812,0.556634724,0.058380127,0.163482666,0.984802246,-29.03147888,0.82800293,-35.71336365,1,3.213424683,0.435454637,0.581183374,23167
0,FALSE,0.05406189,0.160308838,0.985580444,-9.645263672,0.728134155,-34.79776001,0,0,0,0,0.038574219,0.163299561,0.985809326,32.30291748,0.664520264,-32.84661865,1,3.139724731,0.534467936,0.556982279,0.061218262,0.158920288,0.98538208,-29.04389954,0.757537842,-35.70005798,1,3.364852905,0.435624391,0.584468305,23178
0,FALSE,0.050384521,0.163009644,0.985321045,-9.230117798,0.672271729,-34.7829895,0,0,0,0,0.037979126,0.161727905,0.986099243,32.29820251,0.616577148,-32.85583496,1,3.23588562,0.534624815,0.559101164,0.056304932,0.163619995,0.984909058,-29.05554199,0.698852539,-35.70300293,1,3.226791382,0.43667084,0.585710943,23183
0,FALSE,0.045547485,0.151123047,0.987457275,-9.004943848,0.558074951,-34.76028442,0,0,0,0,0.029693604,0.144958496,0.988983154,32.29376221,0.527709961,-32.87014771,1,3.254547119,0.535988569,0.564834476,0.053253174,0.15411377,0.986602783,-29.06813049,0.5728302,-35.67852783,1,3.438079834,0.43780452,0.591689169,23194
0,FALSE,0.045547485,0.151123047,0.987457275,-9.004943848,0.558074951,-34.76028442,0,0,0,0,0.029693604,0.144958496,0.988983154,32.29376221,0.527709961,-32.87014771,1,3.254547119,0.535988569,0.564834476,0.053253174,0.15411377,0.986602783,-29.06813049,0.5728302,-35.67852783,1,3.438079834,0.43780452,0.591689169,23200
0,FALSE,0.050247192,0.145568848,0.988067627,-9.437301636,0.499633789,-34.78155518,0,0,0,0,0.025405884,0.142959595,0.989395142,32.29627991,0.504623413,-32.91108704,1,3.314086914,0.536500454,0.566411793,0.061935425,0.146759033,0.987228394,-29.07302856,0.497299194,-35.66162109,1,3.462600708,0.436707854,0.59536469,23211
0,FALSE,0.051055908,0.148071289,0.98765564,-12.51116943,0.461181641,-34.94598389,0,0,0,0,0.033035278,0.135574341,0.990203857,32.29878235,0.50227356,-33.0052948,1,3.231781006,0.535344899,0.568380773,0.05770874,0.152679443,0.986587524,-29.07757568,0.445983887,-35.66346741,1,3.427078247,0.437481463,0.596302629,23217
0,FALSE,0.051956177,0.141525269,0.988555908,-24.50222778,0.369918823,-35.43850708,0,0,0,0,0.036254883,0.13117981,0.990692139,32.27151489,0.500198364,-33.18778992,1,3.18687439,0.535893798,0.570823967,0.053222656,0.142364502,0.988372803,-29.10380554,0.359359741,-35.6209259,1,3.420166016,0.439137429,0.600485146,23227
0,FALSE,0.051956177,0.141525269,0.988555908,-24.50222778,0.369918823,-35.43850708,0,0,0,0,0.036254883,0.13117981,0.990692139,32.27151489,0.500198364,-33.18778992,1,3.18687439,0.535893798,0.570823967,0.053222656,0.142364502,0.988372803,-29.10380554,0.359359741,-35.6209259,1,3.420166016,0.439137429,0.600485146,23232
0,FALSE,0.051467896,0.136657715,0.989273071,-26.32853699,0.323318481,-35.47795105,0,0,0,0,0.042510986,0.137054443,0.989639282,32.25032043,0.463012695,-33.17497253,1,3.164459229,0.535693228,0.57108897,0.051895142,0.136642456,0.989257813,-29.12237549,0.316665649,-35.58779907,1,3.428100586,0.440041125,0.602528751,23244
0,FALSE,0.047149658,0.136367798,0.989532471,-24.47947693,0.255508423,-35.20146179,0,0,0,0,0.033630371,0.132644653,0.990585327,32.23721313,0.42829895,-33.12965393,1,3.234313965,0.537419796,0.572620213,0.048248291,0.136657715,0.989425659,-29.09951782,0.241424561,-35.37023926,1,3.317352295,0.439784884,0.602808893,23250
0,FALSE,0.046585083,0.139373779,0.989135742,-5.117507935,0.293685913,-34.53625488,0,0,0,0,0.033569336,0.137863159,0.989868164,32.22309875,0.381149292,-33.03953552,1,3.240127563,0.537887335,0.57261014,0.054946899,0.140335083,0.988571167,-29.15235901,0.237380981,-35.49964905,1,3.362670898,0.440651178,0.603824854,23262
0,FALSE,0.046585083,0.139373779,0.989135742,-5.117507935,0.293685913,-34.53625488,0,0,0,0,0.033569336,0.137863159,0.989868164,32.22309875,0.381149292,-33.03953552,1,3.240127563,0.537887335,0.57261014,0.054946899,0.140335083,0.988571167,-29.15235901,0.237380981,-35.49964905,1,3.362670898,0.440651178,0.603824854,23268
0,FALSE,0.044052124,0.1378479,0.989456177,4.995147705,0.310653687,-34.12419128,0,0,0,0,0.035415649,0.133789063,0.990371704,32.22065735,0.385955811,-33.06317139,1,3.231567383,0.537703156,0.573272765,0.054885864,0.142929077,0.988204956,-29.16000366,0.216186523,-35.45529175,1,3.361297607,0.440956533,0.60373801,23279
0,FALSE,0.039291382,0.130447388,0.990661621,16.49536133,0.338241577,-33.72323608,0,0,0,0,0.034347534,0.126647949,0.991348267,32.20883179,0.402191162,-33.1688385,1,3.243942261,0.538294077,0.574828804,0.05368042,0.141464233,0.988479614,-29.18075562,0.15234375,-35.33477783,1,3.390411377,0.441978067,0.605033159,23285
0,FALSE,0.039291382,0.130447388,0.990661621,16.49536133,0.338241577,-33.72323608,0,0,0,0,0.034347534,0.126647949,0.991348267,32.20883179,0.402191162,-33.1688385,1,3.243942261,0.538294077,0.574828804,0.05368042,0.141464233,0.988479614,-29.18075562,0.15234375,-35.33477783,1,3.390411377,0.441978067,0.605033159,23296
0,FALSE,0.039291382,0.130447388,0.990661621,16.49536133,0.338241577,-33.72323608,0,0,0,0,0.034347534,0.126647949,0.991348267,32.20883179,0.402191162,-33.1688385,1,3.243942261,0.538294077,0.574828804,0.05368042,0.141464233,0.988479614,-29.18075562,0.15234375,-35.33477783,1,3.390411377,0.441978067,0.605033159,23301
0,FALSE,0.042144775,0.136352539,0.989761353,8.371948242,0.316482544,-34.06748962,0,0,0,0,0.032028198,0.133346558,0.990539551,32.19671631,0.457122803,-33.34516907,1,3.156616211,0.539224982,0.573529601,0.05809021,0.141036987,0.98828125,-29.2026825,0.094696045,-35.2066803,1,3.353561401,0.442134559,0.605785012,23312
0,FALSE,0.042938232,0.134719849,0.989944458,-2.000259399,0.250167847,-34.358078,0,0,0,0,0.032562256,0.136199951,0.990142822,32.17974854,0.493423462,-33.43383789,1,3.310409546,0.539631665,0.572944283,0.051193237,0.133529663,0.989715576,-29.21827698,0.056472778,-35.09407043,1,3.349182129,0.443795651,0.607081294,23317
0,FALSE,0.04888916,0.14515686,0.988189697,-15.13093567,0.115447998,-34.58203125,0,0,0,0,0.033218384,0.136169434,0.990112305,32.09423828,0.306793213,-32.83668518,1,3.125732422,0.542468071,0.573322475,0.053588867,0.147842407,0.987548828,-29.29473877,0.058059692,-35.10548401,1,3.289764404,0.446118176,0.604929328,23329
0,FALSE,0.04888916,0.14515686,0.988189697,-15.13093567,0.115447998,-34.58203125,0,0,0,0,0.033218384,0.136169434,0.990112305,32.09423828,0.306793213,-32.83668518,1,3.125732422,0.542468071,0.573322475,0.053588867,0.147842407,0.987548828,-29.29473877,0.058059692,-35.10548401,1,3.289764404,0.446118176,0.604929328,23335
0,FALSE,0.050674438,0.141036987,0.988693237,-19.69796753,0.101425171,-34.79589844,0,0,0,0,0.029556274,0.135665894,0.990310669,32.05863953,0.293807983,-32.7999115,1,3.248657227,0.544140697,0.573695898,0.054595947,0.142028809,0.988342285,-29.34118652,0.065582275,-35.16778564,1,3.427001953,0.447736055,0.606357038,23347
0,FALSE,0.036895752,0.145339966,0.988677979,-14.27304077,-0.152053833,-33.8119812,0,0,0,0,0.033035278,0.135452271,0.990219116,31.96653748,0.263092041,-32.70597839,1,3.133361816,0.546889067,0.573727429,0.038146973,0.14855957,0.98815918,-29.36993408,-0.287597656,-34.17308044,1,3.418884277,0.451661259,0.607667089,23353
0,FALSE,0.036895752,0.145339966,0.988677979,-14.27304077,-0.152053833,-33.8119812,0,0,0,0,0.033035278,0.135452271,0.990219116,31.96653748,0.263092041,-32.70597839,1,3.133361816,0.546889067,0.573727429,0.038146973,0.14855957,0.98815918,-29.36993408,-0.287597656,-34.17308044,1,3.418884277,0.451661259,0.607667089,23359
0,FALSE,0.03175354,0.139434814,0.989715576,13.05114746,0.148498535,-33.42430115,0,0,0,0,0.02532959,0.13331604,0.990737915,31.93968201,0.324615479,-32.92225647,1,3.274795532,0.548959672,0.574247718,0.046218872,0.153182983,0.987106323,-29.46481323,-0.247940063,-34.55435181,1,3.309494019,0.453604579,0.609364927,23370
0,FALSE,0.026306152,0.130325317,0.991119385,31.65156555,0.341201782,-33.12799072,0,0,0,0,0.026321411,0.130218506,0.991119385,31.84458923,0.343978882,-33.12527466,1,3.131347656,0.552349687,0.575840056,0.020263672,0.160797119,0.98677063,-29.48396301,-0.538269043,-33.98422241,1,3.267105103,0.458374023,0.612605572,23381
0,FALSE,0.017074585,0.135742188,0.990585327,31.67926025,0.098236084,-32.52452087,0,0,0,0,0.017059326,0.135742188,0.990585327,31.76042175,0.098556519,-32.52078247,1,3.158050537,0.556380033,0.577688694,0.029190063,0.138717651,0.989898682,-29.59065247,-0.151046753,-35.3500824,1,3.206268311,0.460344553,0.616163254,23387
0,FALSE,0.017074585,0.135742188,0.990585327,31.67926025,0.098236084,-32.52452087,0,0,0,0,0.017059326,0.135742188,0.990585327,31.76042175,0.098556519,-32.52078247,1,3.158050537,0.556380033,0.577688694,0.029190063,0.138717651,0.989898682,-29.59065247,-0.151046753,-35.3500824,1,3.206268311,0.460344553,0.616163254,23392
0,FALSE,0.020324707,0.12852478,0.991485596,31.67533875,-0.006057739,-32.3547821,0,0,0,0,0.020324707,0.12852478,0.991485596,31.67652893,-0.00604248,-32.35475159,1,3.065750122,0.558791578,0.580628455,0.030181885,0.153274536,0.987716675,-29.61662292,-0.741210938,-33.83851624,1,3.373733521,0.461783588,0.619548023,23404
0,FALSE,0.006118774,0.134475708,0.990890503,31.63206482,-0.118637085,-32.16757202,0,0,0,0,0.006118774,0.134475708,0.990890503,31.63548279,-0.118637085,-32.16738892,1,3.150177002,0.562196136,0.581965804,0.036010742,0.127426147,0.99118042,-29.72390747,-0.290313721,-35.45924377,1,3.423919678,0.464300692,0.624287844,23416
0,FALSE,0.006118774,0.134475708,0.990890503,31.63206482,-0.118637085,-32.16757202,0,0,0,0,0.006118774,0.134475708,0.990890503,31.63548279,-0.118637085,-32.16738892,1,3.150177002,0.562196136,0.581965804,0.036010742,0.127426147,0.99118042,-29.72390747,-0.290313721,-35.45924377,1,3.423919678,0.464300692,0.624287844,23416
0,FALSE,0.012573242,0.137786865,0.990371704,31.31298828,-0.362747192,-31.88565063,0,0,0,0,0.012512207,0.137802124,0.990371704,31.50645447,-0.3618927,-31.87527466,1,3.201248169,0.565479338,0.587116003,0.033462524,0.134216309,0.990371704,-29.8274231,-0.629974365,-35.16607666,1,3.42427063,0.468540341,0.632405639,23423
0,FALSE,0.009475708,0.1512146,0.988449097,31.13354492,-0.625976563,-31.41874695,0,0,0,0,0.009414673,0.151321411,0.988433838,31.46562195,-0.627059937,-31.39398193,1,3.237991333,0.567046881,0.589608133,0.022674561,0.130630493,0.991165161,-29.8838501,-0.427383423,-35.97029114,1,3.275863647,0.471885413,0.633994877,23433
0,FALSE,-0.003311157,0.145797729,0.989303589,25.65013123,-0.680404663,-32.08442688,0,0,0,0,-0.005508423,0.147842407,0.988983154,31.45213318,-0.692977905,-31.66729736,1,3.17829895,0.569962859,0.595026076,0.017700195,0.126251221,0.991836548,-29.91073608,-0.559875488,-36.0789032,1,3.356964111,0.473689646,0.640752733,23450
0,FALSE,-0.003311157,0.145797729,0.989303589,25.65013123,-0.680404663,-32.08442688,0,0,0,0,-0.005508423,0.147842407,0.988983154,31.45213318,-0.692977905,-31.66729736,1,3.17829895,0.569962859,0.595026076,0.017700195,0.126251221,0.991836548,-29.91073608,-0.559875488,-36.0789032,1,3.356964111,0.473689646,0.640752733,23450
0,FALSE,-0.006362915,0.126068115,0.991989136,31.39042664,-0.613708496,-32.14251709,0,0,0,0,-0.006393433,0.126083374,0.991989136,31.45246887,-0.613769531,-32.13827515,1,3.063720703,0.570461094,0.600018322,0.017120361,0.121749878,0.992401123,-29.90625,-0.539474487,-36.32777405,1,3.286178589,0.473507851,0.643285811,23456
0,FALSE,-0.014526367,0.129150391,0.991516113,31.35371399,-0.950424194,-31.47418213,0,0,0,0,-0.014556885,0.129180908,0.991500854,31.42474365,-0.95085144,-31.46850586,1,3.163833618,0.572148681,0.604723513,0.015625,0.10333252,0.994522095,-29.90797424,-0.583221436,-36.36349487,1,3.322967529,0.473841697,0.648099661,23468
0,FALSE,-0.014526367,0.129150391,0.991516113,31.35371399,-0.950424194,-31.47418213,0,0,0,0,-0.014556885,0.129180908,0.991500854,31.42474365,-0.95085144,-31.46850586,1,3.163833618,0.572148681,0.604723513,0.015625,0.10333252,0.994522095,-29.90797424,-0.583221436,-36.36349487,1,3.322967529,0.473841697,0.648099661,23473
0,FALSE,-0.016693115,0.122497559,0.992324829,28.96273804,-0.886657715,-32.38320923,0,0,0,0,-0.017822266,0.1224823,0.99230957,31.52572632,-0.877090454,-32.25305176,1,3.10836792,0.569647312,0.610936344,0.009429932,0.122940063,0.992355347,-29.80845642,-1.106170654,-35.36782837,1,3.295211792,0.471417546,0.653299153,23479
0,FALSE,-0.021591187,0.137939453,0.990188599,31.03042603,-1.175537109,-31.82627869,0,0,0,0,-0.021743774,0.137893677,0.990203857,31.59794617,-1.174880981,-31.79455566,1,3.083435059,0.567480922,0.614317775,-0.004714966,0.143936157,0.989562988,-29.73303223,-1.246566772,-35.22314453,1,3.29359436,0.470875621,0.65370512,23490
0,FALSE,-0.019790649,0.137939453,0.990234375,-13.12564087,-1.376403809,-34.38630676,0,0,0,0,-0.033660889,0.145278931,0.988815308,31.79463196,-1.693481445,-31.06985474,1,3.070922852,0.562021554,0.623771608,-0.014724731,0.135238647,0.990692139,-29.52641296,-1.260635376,-35.59716797,1,3.21131897,0.464773953,0.659531832,23502
0,FALSE,-0.019790649,0.137939453,0.990234375,-13.12564087,-1.376403809,-34.38630676,0,0,0,0,-0.033660889,0.145278931,0.988815308,31.79463196,-1.693481445,-31.06985474,1,3.070922852,0.562021554,0.623771608,-0.014724731,0.135238647,0.990692139,-29.52641296,-1.260635376,-35.59716797,1,3.21131897,0.464773953,0.659531832,23507
0,FALSE,-0.015808105,0.132461548,0.99105835,-20.17312622,-1.388565063,-35.03211975,0,0,0,0,-0.036743164,0.127471924,0.991149902,31.8964386,-1.459869385,-32.19900513,1,3.18687439,0.559393823,0.629990339,-0.012084961,0.133331299,0.990982056,-29.41917419,-1.375900269,-35.53520203,1,3.258239746,0.460546106,0.663423538,23513
0,FALSE,-0.024658203,0.137619019,0.99017334,8.391143799,-1.825836182,-33.18460083,0,0,0,0,-0.033599854,0.12298584,0.991836548,32.10873413,-1.603240967,-32.7509613,1,3.080612183,0.551848829,0.641195595,-0.010498047,0.160736084,0.986938477,-29.19010925,-2.178543091,-33.87171936,1,3.382659912,0.452775717,0.670367181,23526
0,FALSE,-0.033477783,0.139083862,0.989700317,26.23550415,-2.036529541,-32.24673462,0,0,0,0,-0.034866333,0.137557983,0.989868164,32.12733459,-2.032287598,-32.01519775,1,3.149246216,0.550971091,0.646492898,-0.02041626,0.153503418,0.987930298,-29.13554382,-2.076446533,-34.42271423,1,3.322113037,0.452049941,0.673743308,23537
0,FALSE,-0.033477783,0.139083862,0.989700317,26.23550415,-2.036529541,-32.24673462,0,0,0,0,-0.034866333,0.137557983,0.989868164,32.12733459,-2.032287598,-32.01519775,1,3.149246216,0.550971091,0.646492898,-0.02041626,0.153503418,0.987930298,-29.13554382,-2.076446533,-34.42271423,1,3.322113037,0.452049941,0.673743308,23542
0,FALSE,-0.048599243,0.131027222,0.99017334,30.27449036,-2.243881226,-31.77438354,0,0,0,0,-0.049316406,0.130203247,0.990249634,32.19250488,-2.245117188,-31.69377136,1,3.152664185,0.550712287,0.651679277,-0.026199341,0.156356812,0.987350464,-29.11779785,-2.205657959,-34.27024841,1,3.182296753,0.452265173,0.676098645,23549
0,FALSE,-0.045333862,0.133224487,0.990036011,31.66564941,-2.185531616,-32.25883484,0,0,0,0,-0.04548645,0.132949829,0.990066528,32.19642639,-2.18421936,-32.24336243,1,3.205795288,0.550157964,0.654970407,-0.028366089,0.164749146,0.985916138,-29.10375977,-2.335739136,-34.03129578,1,3.33694458,0.452282339,0.677163363,23561
0,FALSE,-0.045333862,0.133224487,0.990036011,31.66564941,-2.185531616,-32.25883484,0,0,0,0,-0.04548645,0.132949829,0.990066528,32.19642639,-2.18421936,-32.24336243,1,3.205795288,0.550157964,0.654970407,-0.028366089,0.164749146,0.985916138,-29.10375977,-2.335739136,-34.03129578,1,3.33694458,0.452282339,0.677163363,23569
0,FALSE,-0.035247803,0.151306152,0.987854004,30.22003174,-2.535812378,-31.80787659,0,0,0,0,-0.035461426,0.151535034,0.987808228,32.17706299,-2.550720215,-31.71464539,1,3.201507568,0.549070418,0.659439266,-0.028701782,0.14453125,0.989074707,-29.12506104,-2.083755493,-34.63499451,1,3.342956543,0.452856511,0.677730083,23584
0,FALSE,-0.038406372,0.146942139,0.988388062,20.10441589,-2.457458496,-32.3221283,0,0,0,0,-0.041351318,0.145980835,0.988418579,32.19847107,-2.533966064,-31.81217957,1,3.07371521,0.54939431,0.660504401,-0.026489258,0.150817871,0.988204956,-29.10366821,-2.146179199,-34.39698792,1,3.24671936,0.451786488,0.676276684,23589
0,FALSE,-0.038406372,0.146942139,0.988388062,20.10441589,-2.457458496,-32.3221283,0,0,0,0,-0.041351318,0.145980835,0.988418579,32.19847107,-2.533966064,-31.81217957,1,3.07371521,0.54939431,0.660504401,-0.026489258,0.150817871,0.988204956,-29.10366821,-2.146179199,-34.39698792,1,3.24671936,0.451786488,0.676276684,23595
0,FALSE,-0.034698486,0.144439697,0.988891602,-18.83087158,-2.157684326,-34.00590515,0,0,0,0,-0.039093018,0.152130127,0.987579346,32.24378967,-2.51071167,-31.83049011,1,3.142288208,0.547411859,0.659065068,-0.033813477,0.14289856,0.989151001,-29.06210327,-2.086975098,-34.44168091,1,3.268096924,0.451390684,0.675856948,23601
0,FALSE,-0.034698486,0.144439697,0.988891602,-18.83087158,-2.157684326,-34.00590515,0,0,0,0,-0.039093018,0.152130127,0.987579346,32.24378967,-2.51071167,-31.83049011,1,3.142288208,0.547411859,0.659065068,-0.033813477,0.14289856,0.989151001,-29.06210327,-2.086975098,-34.44168091,1,3.268096924,0.451390684,0.675856948,23607
0,FALSE,-0.026107788,0.138305664,0.990036011,-3.527786255,-2.216567993,-33.22210693,0,0,0,0,-0.037643433,0.141860962,0.98916626,32.2855835,-2.481491089,-31.73594666,1,3.204360962,0.545618832,0.658643007,-0.017868042,0.135742188,0.990570068,-29.0292511,-2.027938843,-34.28036499,1,3.312088013,0.447895646,0.673058271,23613
0,FALSE,-0.039291382,0.13873291,0.989547729,19.28994751,-2.273422241,-32.3347168,0,0,0,0,-0.043869019,0.13710022,0.989578247,32.27787781,-2.3253479,-31.92189026,1,3.215240479,0.546912432,0.655886889,-0.022201538,0.144821167,0.989196777,-29.0330658,-2.080230713,-33.87069702,1,3.371124268,0.448896438,0.66919142,23624
0,FALSE,-0.036071777,0.121551514,0.991912842,29.23316956,-2.147399902,-32.23626709,0,0,0,0,-0.037078857,0.121078491,0.991943359,32.26377869,-2.179229736,-32.09255981,1,3.133453369,0.546534479,0.654827654,-0.016906738,0.130615234,0.991287231,-29.10401917,-1.534729004,-35.00279236,1,3.311172485,0.450113297,0.663897574,23635
0,FALSE,-0.036071777,0.121551514,0.991912842,29.23316956,-2.147399902,-32.23626709,0,0,0,0,-0.037078857,0.121078491,0.991943359,32.26377869,-2.179229736,-32.09255981,1,3.133453369,0.546534479,0.654827654,-0.016906738,0.130615234,0.991287231,-29.10401917,-1.534729004,-35.00279236,1,3.311172485,0.450113297,0.663897574,23640
0,FALSE,-0.034164429,0.111984253,0.993118286,21.24562073,-1.576385498,-33.42814636,0,0,0,0,-0.037460327,0.110214233,0.99319458,32.22024536,-1.6693573,-32.97375488,1,3.022735596,0.548660636,0.647675991,-0.019042969,0.120117188,0.99256897,-29.17745972,-1.149246216,-35.51591492,1,3.052764893,0.452695996,0.656700134,23647
0,FALSE,-0.034179688,0.113327026,0.992965698,15.17597961,-1.623596191,-33.04833984,0,0,0,0,-0.039215088,0.10635376,0.993545532,32.18812561,-1.64364624,-32.73703003,1,2.991775513,0.550004601,0.644842446,-0.021057129,0.131439209,0.991088867,-29.15544128,-1.571334839,-33.85958862,1,3.228317261,0.452982396,0.652522027,23663
0,FALSE,-0.034179688,0.113327026,0.992965698,15.17597961,-1.623596191,-33.04833984,0,0,0,0,-0.039215088,0.10635376,0.993545532,32.18812561,-1.64364624,-32.73703003,1,2.991775513,0.550004601,0.644842446,-0.021057129,0.131439209,0.991088867,-29.15544128,-1.571334839,-33.85958862,1,3.228317261,0.452982396,0.652522027,23669
0,FALSE,-0.035903931,0.132232666,0.99055481,17.33757019,-1.873352051,-32.25907898,0,0,0,0,-0.041534424,0.134307861,0.990066528,32.15365601,-2.016540527,-31.65226746,1,3.133560181,0.55093646,0.642640769,-0.018188477,0.125671387,0.991897583,-29.18095398,-1.423812866,-34.16427612,1,3.180770874,0.453309923,0.651287973,23681
0,FALSE,-0.030029297,0.126312256,0.991531372,24.92207336,-1.789962769,-32.17559814,0,0,0,0,-0.032577515,0.1275177,0.991287231,32.11210632,-1.856048584,-31.89126587,1,3.115036011,0.551137924,0.640451968,-0.010818481,0.117218018,0.993041992,-29.21755981,-1.29234314,-34.3164978,1,3.192596436,0.453454137,0.649460196,23686
0,FALSE,-0.030029297,0.126312256,0.991531372,24.92207336,-1.789962769,-32.17559814,0,0,0,0,-0.032577515,0.1275177,0.991287231,32.11210632,-1.856048584,-31.89126587,1,3.115036011,0.551137924,0.640451968,-0.010818481,0.117218018,0.993041992,-29.21755981,-1.29234314,-34.3164978,1,3.192596436,0.453454137,0.649460196,23692
0,FALSE,-0.029342651,0.129714966,0.991104126,22.68301392,-1.720428467,-32.2902832,0,0,0,0,-0.032302856,0.131195068,0.990829468,32.0987854,-1.81980896,-31.881073,1,3.176574707,0.551498592,0.638632596,-0.013046265,0.121582031,0.992492676,-29.24562073,-1.172332764,-34.54711914,1,3.265029907,0.454749018,0.647083342,23704
0,FALSE,-0.006057739,0.130996704,0.991348267,-27.23907471,-1.070724487,-34.64212036,0,0,0,0,-0.025970459,0.130645752,0.991073608,32.06616211,-1.840927124,-31.55940247,1,3.122833252,0.551589131,0.636039436,-0.005355835,0.131011963,0.991363525,-29.29928589,-1.04397583,-34.74920654,1,3.187149048,0.45537591,0.643096566,23715
